,productId,userId,score
182914,B000002RXP,A3T2JX1MWYOCSE,5.0
182917,B000002RXP,A24I3BMB9JZC7O,5.0
182919,B000002RXP,A1VMJVVNUF9FEI,5.0
182926,B000002RXP,A2XLA64MW0RJDP,4.0
182927,B000002RXP,A3LXYFX0RZIYA1,5.0
182929,B000002RXP,A1F89OE7BAM7EL,3.0
182932,B000002RXP,A3D8X25XFTDGZ6,5.0
182937,B00004S3BF,AH1R6TSMBZL4U,4.0
182941,B00004S3BF,A3HNB39AMJZ35X,5.0
182952,B00004S3BF,A2PAD826IH1HFE,5.0
182982,B000002RXE,A3T2JX1MWYOCSE,5.0
182983,B000002RXE,A1XUNEVQG3YMYC,5.0
182986,B000002RXE,A38IRL0X2T4DPF,5.0
182991,B000002RXE,A3BBA2WNGS6Q2I,5.0
183026,B0001YIGJC,A38YC9GHJBN2TV,5.0
183034,B0001YIGJC,A29COAL60SB48B,5.0
183035,B0001YIGJC,AEFRJ6ZBKGZV2,4.0
183045,B0001YIGJC,A2X7NBUETXC19E,5.0
183049,B0001YIGJC,A23Q1T4MXZHFM7,5.0
183051,B0001YIGJC,A15YPJLKLZS0MK,4.0
183068,B000002RXQ,A1OJB1AQVIKFG1,4.0
183072,B000002RXQ,A27Q9NX3M3GN63,3.0
183076,B000002RXQ,A2QLQJ4G30LT6L,5.0
183078,B000002RXQ,A39PCD4D9R1C16,5.0
183081,B000002RXQ,A187TA0SAIRHAQ,5.0
183092,B000002RXQ,A11P71SEJ86XXM,5.0
183094,B000002RXQ,A24I3BMB9JZC7O,5.0
183097,B000002RXQ,A3LXYFX0RZIYA1,5.0
183107,B0006A9GUY,A1D2C0WDCSHUWZ,2.0
183110,B00004S3BG,A23QN46H32A1PC,5.0
183111,B00004S3BG,A33GGROUQRQZS,4.0
183115,B0002FQAZM,A1TGCU5CZF9LKA,3.0
183129,B000026E0Q,A3LICQNQLHPFTE,5.0
183130,B000026E0Q,A3TSPLFYU2UMW0,5.0
183132,B000026E0Q,AEMZRE6QYVQBS,3.0
183137,B000MUCA7Y,A141HP4LYPWMSR,5.0
183139,B000MUCA7Y,A11Y4DNKO33I67,5.0
183144,B00004R7X3,A2CZBZBE0WDDEB,5.0
183145,B00004R7X3,A3AUECYM0M0YSX,5.0
183150,B00004R7X3,A2KCTDFMY3CCHL,5.0
183152,B00004R7X3,A2T049UQONS0OY,3.0
183157,B000002RYN,A2AIMXT9PLAM12,5.0
183158,B000002RYN,A30JFEZEVKQ7ZN,5.0
183161,B000002RY5,A3VLAZEPO9UJEA,5.0
183162,B000002RY5,A34DUCC5Q83M7I,4.0
183167,B000002RY5,A39PCD4D9R1C16,3.0
183168,B000002RY5,A1F89OE7BAM7EL,4.0
183172,B000002RY5,A3T2JX1MWYOCSE,5.0
183179,B000002RY5,AQGEDG3TT9TPD,5.0
183182,B000002RY5,A1A2FQKRSD9GL9,5.0
183185,B000002RY5,A1VMJVVNUF9FEI,5.0
183193,B000008MPM,A1GGOC9PVDXW7Z,3.0
183194,B000008MPM,A3AVJCB1ZD6ZY5,3.0
183201,B000A29ETG,A3JJ21YCMGSKGH,5.0
183214,B000008MPX,AIB12PS4SGEUQ,5.0
183215,B000008MPX,A3BFJFJRXMWXAX,5.0
183216,B000008MPX,A22IYKCDICK3BI,5.0
183227,B000008MPX,A38QJ7JUUTVLKX,5.0
183237,B00021TN8M,ACE57M02TNPJW,5.0
183244,B000002RY8,A3T2JX1MWYOCSE,5.0
183248,B000002RY8,A39PCD4D9R1C16,3.0
183251,B000002RY8,A187TA0SAIRHAQ,5.0
183261,B000002RY8,A32JQ16SB1OFAX,5.0
183273,B000002RYO,A2AIMXT9PLAM12,5.0
183279,B00004R7X2,A887VAOUFX5BJ,5.0
183281,B00004R7X2,A328S9RN3U5M68,5.0
183282,B00004R7X2,A1H8LMYXWTYYTI,4.0
183284,B00004R7X2,A2AIMXT9PLAM12,3.0
183288,B00004R7X2,A16CZRQL23NOIW,5.0
183289,B00004S3CU,A3VLAZEPO9UJEA,5.0
183294,B000002RYC,A2PAD826IH1HFE,5.0
183302,B000002RYC,A30JFEZEVKQ7ZN,5.0
183305,B000002RY4,A32JQ16SB1OFAX,5.0
183307,B000002RY4,A1F89OE7BAM7EL,4.0
183310,B000002RY4,A3T2JX1MWYOCSE,5.0
183311,B000002RY4,A39PCD4D9R1C16,4.0
183315,B00000IBJJ,A2U49LUUY4IKQQ,5.0
183332,B00000IBJJ,A1LZ4Q5FQ6IUM2,5.0
183337,B000002RYX,A2AIMXT9PLAM12,4.0
183338,B000002RYX,A23QTZE764PJNS,5.0
183341,B00005NIAW,A30RI0AJ4CQBU1,3.0
183342,B00005NIAW,A1OB5L3WMHJAD9,4.0
183345,B00000IBJQ,AWWDEIRPYXO1V,1.0
183346,B00000IBJQ,A2D4BGFM6VAWXS,5.0
183349,B00000IBJQ,A1KDCQJVWW5S6E,5.0
183361,B00005HNJ1,A2FIHHDKKEYT0Z,3.0
183372,B00004R7X1,A397ND4UT6BTXR,5.0
183373,B00004R7X1,A3ULZ8Y0EQNYK9,5.0
183375,B00000IBJ2,A3PFR87MY2I7P1,4.0
183378,B000002RY7,A3LXYFX0RZIYA1,5.0
183385,B000002RY7,A2GJ98824GGXGP,5.0
183389,B000002RY7,AQGEDG3TT9TPD,5.0
183399,B000002RY7,ANU6CM5RHBI2K,5.0
183401,B000002RY7,A25YHB1M1GDOGX,3.0
183402,B000002RY7,A1RPJVI2G838YO,5.0
183404,B000002RY7,A32JQ16SB1OFAX,5.0
183405,B000002RY7,A3T2JX1MWYOCSE,5.0
183409,B000002RY7,A37F7FN820UD44,5.0
183426,B000002RYY,A2PJK5DGX65A0N,5.0
183427,B000002RYY,A2AIMXT9PLAM12,3.0
183436,B000NZW0NC,A1FCDOBRMQU1FJ,3.0
183442,B000NZW0NC,A1EYSN1T55SV7U,5.0
183444,B000NZW0NC,A28JDCKBEDSI1D,5.0
183447,B000NZW0NC,AIO247KHD2O40,5.0
183455,B000NZW0NC,A29V1MP4PX5ABN,1.0
183457,B000NZW0NC,A1R74HBHI7PISK,1.0
183459,B000NZW0NC,A1LD5UX7EPDJ9F,1.0
183460,B000NZW0NC,A3OM5A0I7K13G9,1.0
183462,B000NZW0NC,A3464G00K8ZYD1,5.0
183463,B000NZW0NC,A32EDSKLEUZ3Y7,5.0
183469,B000NZW0NC,AKFE1P1ZDBPXU,5.0
183471,B000NZW0NC,A32DTCFBBB9WIV,3.0
183475,B000NZW0NC,A449YORORHW8L,1.0
183480,B000NZW0NC,A2S98E46IHBL6X,1.0
183490,B000NZW0NC,AQ4EDJDXBJUC7,2.0
183492,B000NZW0NC,A264CMSE6CYHTF,5.0
183501,B000NZW0NC,A2X7NBUETXC19E,5.0
183503,B000NZW0NC,A35V26FM2R1XL4,5.0
183504,B000NZW0NC,A2LNEZD3YBO12O,4.0
183506,B000NZW0NC,AY3QGA5EZWU44,5.0
183507,B000NZW0NC,A2C7BOQVFH1HLE,4.0
183508,B000NZW0NC,A1IKOYZVFHO1XP,5.0
183509,B000NZW0NC,A3SFN7ECK78CEV,5.0
183510,B000NZW0NC,A1GN8UJIZLCA59,4.0
183513,B000NZW0NC,A1YB29BIDULEYE,4.0
183514,B000NZW0NC,A2ZF1WW0Z0ZXQD,5.0
183515,B000NZW0NC,AEFRJ6ZBKGZV2,5.0
183518,B000NZW0NC,A2Z9XBCYT3AHHU,5.0
183519,B000NZW0NC,A2VAC2XYTVDHLR,5.0
183521,B000NZW0NC,A5889INEGKCQY,3.0
183525,B000NZW0NC,A1NVEW628JUS2Y,5.0
183527,B000NZW0NC,A2DVFHG099GUGE,3.0
183530,B000NZW0NC,A35WUMHU9BV57Y,5.0
183534,B000NZW0NC,A2NQUGGYM0DBM1,3.0
183544,B000NZW0NC,A2QYE48KP1U5LB,4.0
183552,B000NZW0NC,A3M1NNDD95HR0R,5.0
183553,B000NZW0NC,A31HTN51QNSQ3F,5.0
183558,B000NZW0NC,A160AB64G2E949,5.0
183565,B000NZW0NC,A1APU9ZTEG1JAQ,3.0
183567,B000NZW0NC,A5R3U8ZSFKAL4,5.0
183571,B000NZW0NC,A2HFL26OQJ2T9X,5.0
183573,B000NZW0NC,A339F4I8GBN3H3,5.0
183574,B000NZW0NC,A2U80IPZXN5V1U,5.0
183575,B000NZW0NC,A22HN0VTP9TCLJ,5.0
183578,B000NZW0NC,A2W0CD4OPKF4ID,4.0
183581,B000NZW0NC,A34Y1FT0MTD7C9,3.0
183595,B000NZW0NC,A3BXTF5HJ0SQNO,5.0
183598,B000NZW0NC,AAI57M3OXP5NK,5.0
183603,B00000IBJP,A2D4BGFM6VAWXS,5.0
183612,B000008MPZ,A2SC4X8JKJLO0M,5.0
183614,B000002RYM,A23QN46H32A1PC,5.0
183615,B000002RYM,AZC562U18BK2S,3.0
183628,B00004R7X0,AUHG8KSHI529U,5.0
183643,B00004R7X0,A1IZETMYA8R2BR,5.0
183652,B00017K02K,A3T6RCNC7MOGUN,4.0
183656,B000002RY6,A2CZBZBE0WDDEB,5.0
183659,B000002RY6,A1XUNEVQG3YMYC,5.0
183672,B000002RY6,A32JQ16SB1OFAX,5.0
183675,B000002RY6,A3BJOYY5ZWF5VM,5.0
183676,B000002RY6,A1VMJVVNUF9FEI,5.0
183677,B000002RY6,A1RPJVI2G838YO,5.0
183694,B000002RY6,A3LXYFX0RZIYA1,5.0
183695,B000002RY6,A37F7FN820UD44,5.0
183699,B000002RY6,ANU6CM5RHBI2K,5.0
183700,B000002RY6,A1A2FQKRSD9GL9,5.0
183704,B000002RYA,AUEHG0DB54B7K,5.0
183715,B000002RYA,A33GGROUQRQZS,5.0
183724,B000002RYR,AXLN36UV9KGXD,5.0
183725,B000002RYR,A1F89OE7BAM7EL,5.0
183727,B000002RYR,A4XJL4AW0ZI3V,4.0
183737,B00006J4AY,A3IABMFIXCW4KB,4.0
183751,B000002RYF,AKT8TGIT6VVZ5,5.0
183752,B000002RYF,A1HR3DM5TVWNEK,5.0
183760,B000063DPM,A1VYFBHW6OHA59,3.0
183762,B000002RY1,AVMJOWP2ZPD2E,5.0
183768,B000002RY1,A1FRIH8HXDE35R,5.0
183769,B000002RY1,AQQLWCMRNDFGI,5.0
183770,B000002RY1,A518S7KT78N51,5.0
183782,B000002RY1,A3T2JX1MWYOCSE,5.0
183785,B000002RY1,A1JLH6T4WAOPHY,5.0
183786,B00000IBJO,AYTGG6XTVUG7G,5.0
183818,B0002XNC2I,A2BJ330CK94AB9,5.0
183829,B0002XNC2I,A1AMUJB81XGXD1,5.0
183837,B0002XNC2I,A2582KMXLK2P06,5.0
183838,B0002XNC2I,A33AORCBPTUQ8X,4.0
183842,B000002RYS,A2MHE42XOVD5P0,5.0
183854,B000002RYG,A2AIMXT9PLAM12,5.0
183861,B00005NIAH,A3MHGA6BJJ7P27,5.0
183862,B00005NIAH,A2D4BGFM6VAWXS,5.0
183870,B00005NIAH,A2WQY1B8ZS7QRZ,4.0
183883,B00005NIAH,A3VZVYWCTGIEV0,5.0
183889,B00005NIAH,A23YXA0AX47YPD,4.0
183892,B00005NIAH,A33AORCBPTUQ8X,5.0
183895,B00005NIAH,A1QGB9XTR7KCZU,5.0
183898,B00005NIAH,A1XP7P3X9MRE5H,5.0
183901,B00005NIAH,A1LKBVKBHII5T5,1.0
183903,B00005NIAH,A14NP28ZWMYIY9,5.0
183906,B00005NIAH,A2582KMXLK2P06,5.0
183909,B00005NIAH,A1RC32NOYPS1OF,5.0
183912,B000002RY0,A1FRIH8HXDE35R,5.0
183913,B000002RY0,A2CZBZBE0WDDEB,5.0
183920,B000002RY0,A1VMJVVNUF9FEI,5.0
183934,B000002RY0,A3T2JX1MWYOCSE,5.0
183937,B000002RY0,A1F89OE7BAM7EL,4.0
183938,B000002RY0,AQGEDG3TT9TPD,5.0
183942,B000063DPL,A1VYFBHW6OHA59,5.0
183943,B000063DPL,A18HT6WNU6GH8R,4.0
183944,B000063DPL,A2MX8DP99BZ10M,5.0
183946,B000063DPL,A3A0Z5LRRAQIOM,5.0
183953,B00004R7X6,A16CZRQL23NOIW,5.0
183954,B00004R7X6,A30JFEZEVKQ7ZN,5.0
183955,B00004R7X6,A2AIMXT9PLAM12,5.0
183963,B00006J4AW,A1OB5L3WMHJAD9,3.0
183964,B00006J4AW,A3ETGCGLFFYLZD,4.0
183966,B00006J4AW,A595T15OO91DC,5.0
183969,B00006J4AW,A2C7M79A9NKF5E,4.0
183983,B0002XNC2S,A2INX8B6VXUVW6,3.0
183984,B0002XNC2S,AR14BIUHYR6B7,4.0
183985,B000002RYP,A4XJL4AW0ZI3V,5.0
183990,B000002RYP,AFVROUVTT63XM,4.0
184010,B000002RY3,A3VLAZEPO9UJEA,5.0
184011,B000002RY3,A3LXYFX0RZIYA1,5.0
184013,B000002RY3,A37F7FN820UD44,5.0
184016,B000002RY3,A32JQ16SB1OFAX,5.0
184017,B000002RY3,A3T2JX1MWYOCSE,5.0
184018,B000002RY3,A1RPJVI2G838YO,5.0
184021,B000026E04,A8EDTKSPOMRWK,5.0
184027,B000026E04,A3A5D1GXEVSVSX,5.0
184036,B000002RYD,A33GGROUQRQZS,5.0
184038,B00005YCD1,ADSKDZXN59FE5,5.0
184043,B000002RYH,A188XNV7VNF86X,5.0
184048,B00008F4KZ,A3QEYUMYBIXQ4J,5.0
184051,B00004R7X5,A30JFEZEVKQ7ZN,4.0
184069,B0002BSFPO,A6VXZ1EEPRTLV,4.0
184087,B000002RY2,A2XLA64MW0RJDP,5.0
184093,B00000IBJL,A1RJD10TTI568L,5.0
184096,B00000IBJL,A12M96JJHEOYMT,4.0
184097,B000026E05,A2RWGW6TGUX7E5,5.0
184104,B000026E05,A1Z5TNULKBBUQ2,3.0
184106,B000026E05,AFEN54UGJQOK9,2.0
184107,B000026E05,A3464G00K8ZYD1,5.0
184108,B000026E05,A36EDWL4F3AASU,3.0
184109,B000026E05,A3EZ2PLA8AFPIF,3.0
184117,B000063DPN,A1VYFBHW6OHA59,3.0
184118,B000002RYE,A3DDSAGWD0UN9H,5.0
184121,B00004R7X8,A1OB5L3WMHJAD9,5.0
184122,B00004R7X8,A145B8OHVNNFAJ,5.0
184124,B00004R7X8,A285EUIZKUEMNI,3.0
184130,B00004R7X4,A5QCKO0LL1D5E,5.0
184131,B00004R7X4,A2AIMXT9PLAM12,5.0
184142,B000P7V45S,A3B4N44LA778OG,5.0
184149,B000P7V45S,A604OWAPBR2TL,5.0
184150,B000P7V45S,A12R54MKO17TW0,5.0
184153,B000P7V45S,A31VP8LQCQ1HUT,5.0
184160,B000P7V45S,AD39QGHGWAOPQ,5.0
184164,B000P7V45S,A1VYD8OKS7VICD,4.0
184166,B000P7V45S,A30YT9Z5M1CYES,4.0
184174,B000P7V45S,A35ZG3RL4AL2HU,5.0
184179,B000P7V45S,A10XJR7CWHNKWU,5.0
184186,B000P7V45S,A14GK0E64J0WAS,5.0
184188,B000P7V45S,A3A0GTGE1FMV6G,3.0
184190,B000P7V45S,A2J7UBOEIER8NN,5.0
184196,B000P7V45S,A1KCQ1ZCSCP1KN,5.0
184198,B000P7V45S,A2BO41VARYGTAC,5.0
184199,B000P7V45S,AO2AQRPPSTABB,5.0
184200,B000P7V45S,A1RJJ56MBJMX87,5.0
184206,B000P7V45S,A1OML05BTJBEKS,5.0
184208,B000P7V45S,A2M5NJCO91XRP1,4.0
184209,B000P7V45S,A1F18I5W4XZKB7,4.0
184210,B000P7V45S,AKGF27HN0OF19,5.0
184213,B000P7V45S,A2HWD9PTM7RBXN,4.0
184219,B000P7V45S,AWWDEIRPYXO1V,5.0
184220,B000P7V45S,A8IFUOL8S9BZC,4.0
184221,B000P7V45S,A3HU0B9XUEVHIM,5.0
184222,B000P7V45S,A13OD50LTDL2CQ,5.0
184225,B000P7V45S,A23BDGODZVA1OZ,5.0
184232,B000P7V45S,A7YJTD4YOV9GN,5.0
184233,B000P7V45S,A24O85VDQBONEM,4.0
184235,B000P7V45S,AGEJE3WH26UBR,2.0
184239,B000P7V45S,A1QP5VCWEL1LHD,5.0
184241,B000P7V45S,A11Q8ATR429U1I,5.0
184245,B000P7V45S,AEHVPBNCQ3VMX,5.0
184247,B000P7V45S,A23F0RW1RUBBDF,5.0
184248,B000P7V45S,A32YIEF4G0BXK1,4.0
184256,B000P7V45S,A103KNDW8GN92L,5.0
184265,B000P7V45S,A3EJYJC25OJVKK,5.0
184267,B000P7V45S,A2582KMXLK2P06,5.0
184269,B000P7V45S,A3464G00K8ZYD1,5.0
184286,B000P7V45S,A1E022BHLC7JLU,5.0
184293,B000P7V45S,A1AJR4BFQ5AW68,5.0
184296,B000P7V45S,AWNS12ZHHE2ZD,4.0
184300,B000P7V45S,A1YULPSMPKWNFF,5.0
184302,B000P7V45S,A24L67L2WIWJ5W,5.0
184303,B000P7V45S,A12N6XUM5ZYLXG,5.0
184304,B000P7V45S,A3Q83VI243WI7U,5.0
184313,B000P7V45S,A1L9BVPP9IF9E3,5.0
184317,B000P7V45S,A10872FHIJAKKD,5.0
184322,B000P7V45S,A1DYTDP6FO0JA7,5.0
184327,B000P7V45S,A339IE87G18AJ1,5.0
184330,B000P7V45S,A1TGCU5CZF9LKA,5.0
184331,B000P7V45S,ATLO3YXU2BC16,5.0
184339,B000P7V45S,A365F3CR3JRV12,4.0
184348,B00008F4LL,A25JHXYK10F0A6,5.0
184353,B00006J4B4,A2NVHGZJW0Z1CO,5.0
184357,B000008MQJ,A2WQY1B8ZS7QRZ,2.0
184359,B000063DQ9,ANN9BS3NTE93N,5.0
184366,B00017K034,AE0NM5F9U6PQE,4.0
184379,B000063DQ5,A3UDYY6L2NH3JS,5.0
184382,B00008F4LT,AEAFZRYHC2GEY,4.0
184386,B000002RZH,A2CZBZBE0WDDEB,2.0
184387,B0002V5XAE,A9Q28YTLYREO7,1.0
184419,B00006J4B8,A3ETGCGLFFYLZD,2.0
184421,B00004R7YZ,A2PAD826IH1HFE,5.0
184425,B00008F4LM,AOTWLML7LR4N0,4.0
184427,B00006J4BZ,A2U49LUUY4IKQQ,5.0
184436,B000002RZE,A3GGD7ZWVWIKOU,4.0
184440,B000063DQ8,A121X1GOQV01DW,2.0
184446,B000008MQG,A2U49LUUY4IKQQ,5.0
184448,B000008MQG,A1FXPZ5K1C1NBY,5.0
184449,B000008MQG,A1UXMT6XQFZLA1,5.0
184453,B000008MQG,A2ASIT0JYIGHTA,3.0
184454,B000008MQG,A9Q28YTLYREO7,5.0
184463,B000008MQG,A2WNY1XO0RSC2X,4.0
184469,B000008MQG,A2C7BOQVFH1HLE,5.0
184473,B000008MQG,A23Q1T4MXZHFM7,3.0
184477,B000063DQC,A1XVYE0A34BDKR,5.0
184478,B000063DQC,A2JR4U956NQJHO,4.0
184479,B000063DQC,AKT8TGIT6VVZ5,5.0
184480,B000063DQC,A30JFEZEVKQ7ZN,5.0
184481,B000063DQC,A3AUECYM0M0YSX,3.0
184487,B000002RZR,A3BJOYY5ZWF5VM,4.0
184493,B000002RZ1,A2AIMXT9PLAM12,4.0
184494,B00005NIBI,A1OB5L3WMHJAD9,4.0
184504,B000002RZJ,A1XVYE0A34BDKR,5.0
184506,B000002RZJ,AZC562U18BK2S,4.0
184508,B000008MQD,A15YPJLKLZS0MK,4.0
184514,B000EBGF22,A1AYFS1YVANEXK,5.0
184515,B000063DQ7,AAE2DUEMTR30I,5.0
184516,B000063DQ7,AKT8TGIT6VVZ5,5.0
184548,B000002RZ0,A2PJK5DGX65A0N,5.0
184551,B0008FMHSA,A1LKBVKBHII5T5,5.0
184556,B0008FMHSA,A2WQY1B8ZS7QRZ,5.0
184559,B0008FMHSA,A1906RZITWT2K2,4.0
184566,B0008FMHSA,A7JRDNX3WOMTR,5.0
184576,B0008FMHSA,A2H4AWIOK1REMX,2.0
184578,B0008FMHSA,A3DWLI9VIYXI16,5.0
184580,B0008FMHSA,A11NKZ57YSELZC,5.0
184581,B0008FMHSA,A34ZAYTNP67S83,4.0
184582,B0008FMHSA,A2ICL692XAWY81,5.0
184585,B0008FMHSA,A26NLSTT75FMJM,5.0
184586,B0008FMHSA,A1534MBU6VJXYN,5.0
184587,B0008FMHSA,A22KYWYEL6GBES,4.0
184588,B0008FMHSA,A2PPUMFYX2WVN0,5.0
184590,B0008FMHSA,A3STFVPM8NHJ7B,5.0
184597,B0008FMHSA,AICRDGOQ9KCVA,3.0
184600,B0008FMHSA,A1EZHHHUFALJUQ,5.0
184609,B0008FMHSA,AEPFXBJOR6QND,5.0
184611,B0002XNC32,A33R34S1ZYG9XE,5.0
184618,B0002XNC32,A1XFNWGTPMG1AE,3.0
184622,B0002XNC32,A1ZEC2CUWJD8OM,5.0
184625,B0002XNC32,A2BO41VARYGTAC,5.0
184628,B0002XNC32,A299AG3O394X32,3.0
184637,B0002XNC32,A138I6EVRRRR5I,4.0
184640,B0002XNC32,A1IKOYZVFHO1XP,4.0
184641,B0002XNC32,A1FCDOBRMQU1FJ,4.0
184645,B00004R7YL,A3UHOON35DEPSE,5.0
184647,B000063DQA,A33GGROUQRQZS,5.0
184648,B000063DQA,AUEHG0DB54B7K,5.0
184649,B000063DQA,A2AIMXT9PLAM12,5.0
184650,B000063DQA,AAE2DUEMTR30I,4.0
184654,B000063DQA,A2FIT02U72A9IY,5.0
184655,B000063DQA,A27Q9NX3M3GN63,2.0
184657,B000063DQA,A2673ECXSHN78Y,5.0
184663,B000063DQA,A2QLQJ4G30LT6L,5.0
184664,B000063DQA,A21VR7M8O55EF6,5.0
184666,B000063DQA,A1F89OE7BAM7EL,5.0
184670,B000008MQE,AMM9CD6R306ZZ,5.0
184672,B000008MQE,A3OLZXHFGUAMWW,5.0
184673,B000008MQE,A2Y5SPL6VURY3D,5.0
184703,B00000IBKC,A1V2N0Z4ABZ2GX,5.0
184716,B00000IBKC,A2EENLV6OQ3DYM,3.0
184723,B000002RZK,A2AIMXT9PLAM12,3.0
184731,B000063DQ6,A4LLXH0IZ3LMQ,5.0
184732,B000063DQ6,A1UBBIDQTDDF79,5.0
184733,B000N0U0S4,A22PLUFHYLF0DD,5.0
184734,B000N0U0S4,A8EDTKSPOMRWK,4.0
184738,B00008F4LD,A2ZAYFG2Q29ZFW,4.0
184739,B00008F4LD,A38YRCFFHET2LA,5.0
184740,B00008F4LD,A2PVUFJ8SQHPS7,5.0
184745,B00008F4LD,A2WV3WSM2RUV44,5.0
184747,B00008F4LD,A13OD50LTDL2CQ,5.0
184749,B00008F4LD,A3BAE79NXFDXGV,5.0
184751,B00008F4LD,A1JIHU1MQ3DMF9,5.0
184754,B00008F4LD,ATBGKFT0S7P2H,5.0
184759,B00008F4LD,ASSCA9IS0GWF5,5.0
184762,B00008F4LD,A1ABM0DCHQ0MY5,5.0
184765,B00008F4LD,ANBSW3BALFRR2,5.0
184766,B00008F4LD,A2LUL6PRTXE7SE,5.0
184769,B00008F4LD,ADG33WELAQRZJ,5.0
184775,B00008F4LD,AEMPJD9G9CS1W,5.0
184776,B00008F4LD,A38QJ7JUUTVLKX,5.0
184777,B00008F4LD,A10YEFPKCIRPBM,5.0
184778,B00008F4LD,A6375070JH5V9,5.0
184791,B00008F4LD,A1J5KCZC8CMW9I,4.0
184799,B00008F4LD,A10W40DOIE1EOP,3.0
184832,B000RG12ZE,A23IOPI0D1OG7V,5.0
184834,B000RG12ZE,A1NP9X56O2MNLV,5.0
184837,B000RG12ZE,A2R6AMJD49KGT1,5.0
184842,B000RG12ZE,A1AYEI2SNFPYES,5.0
184843,B000RG12ZE,A24N1BAS3CU27H,5.0
184845,B000RG12ZE,A3SWWXWV1WDZ68,5.0
184852,B0009ZE9E4,A2ICL692XAWY81,5.0
184856,B000008MQZ,A19YHEBK099R7U,3.0
184857,B000008MQZ,A26TWY9AD935HC,4.0
184869,B000008MQZ,A3AL8GQ69QE7WN,5.0
184893,B00008F4LH,A3HN4OZBYVDTU6,5.0
184907,B00008F4LH,A2P61X08I2NYZU,5.0
184914,B00008F4LH,A15YPJLKLZS0MK,5.0
184925,B000063DQ1,A1XI5UAJE5Z6KN,4.0
184926,B000063DQ1,AO4A961ZKHJPL,5.0
184930,B000063DQ1,A3EBHHCZO6V2A4,5.0
184936,B000EBGF2C,A2DQS8NG3Y27XX,5.0
184940,B000002RZL,A2AIMXT9PLAM12,4.0
184945,B000063DQJ,A2JR4U956NQJHO,3.0
184948,B000063DQJ,AKT8TGIT6VVZ5,3.0
184950,B000063DQJ,A3R8PXSFGY9MC2,4.0
184957,B000002RZ7,A2JCW6AAQ926RW,1.0
184958,B000002RZ7,AKYCVQN0EN2T8,4.0
184985,B000002RZ7,AG45QNJZLEV90,3.0
184998,B00008F4LE,A1WRRO5G623CIG,5.0
185002,B00008F4LE,A4AH4ZM3ND5SI,5.0
185004,B00008F4LE,A1UGZ8BTGDQ6YB,5.0
185015,B000002RZY,A19T4IHJU5CZOE,5.0
185018,B000002RZY,A16CZRQL23NOIW,4.0
185019,B000002RZY,A3AUECYM0M0YSX,1.0
185023,B00005YCEZ,A1Q33481AUBQOY,3.0
185027,B0002XNC3W,A2BSZPRBKYAB2K,4.0
185028,B0002XNC3W,A21PI25JNE6SY1,5.0
185034,B00008F4LI,A230PMMUQWPSG8,4.0
185039,B00008F4LI,A3O5T5VAQ3TD17,4.0
185048,B00008F4LI,A3RA4OH4FDPS03,5.0
185052,B00008F4LI,AJKWF4W7QD4NS,5.0
185070,B00008F4LI,A1DQFTHLIQZI1C,5.0
185082,B00008F4LI,A13OD50LTDL2CQ,5.0
185089,B00008F4LI,A298JV8C4ADLU7,4.0
185091,B00008F4LI,A1MAYGZMP9JHKH,5.0
185102,B00008F4LQ,A2CU4HDD117XXW,5.0
185105,B00008F4LQ,A1RJD10TTI568L,5.0
185113,B000002RZM,AZC562U18BK2S,5.0
185114,B000063DQG,AKT8TGIT6VVZ5,3.0
185115,B000063DQG,A2AIMXT9PLAM12,3.0
185124,B000002RZA,A33GGROUQRQZS,5.0
185125,B000002RZA,A27CFNHYZG6WS8,3.0
185141,B000002RZZ,A220059NEEBEX7,5.0
185155,B00008F4LF,A1UGZ8BTGDQ6YB,5.0
185158,B00008F4LF,A3HN4OZBYVDTU6,5.0
185162,B00008F4LF,A2WV3WSM2RUV44,4.0
185169,B00008F4LF,AGJE2ZP1KJNSX,5.0
185170,B00008F4LF,A3BAE79NXFDXGV,4.0
185172,B00008F4LF,A16E59TW0PGLJ2,5.0
185173,B00008F4LF,A32F100XE57CUE,4.0
185206,B0002BSFQI,A3I675GA2O8I59,5.0
185208,B0002BSFQI,AFPQVUEI3D46K,5.0
185215,B0002BSFQI,A3ORP7OCMQD0LL,5.0
185300,B0002BSFQI,A3FBGZ4E6KGIW2,2.0
185321,B0002BSFQI,ALQ90GSQXWB68,4.0
185327,B0002BSFQI,A11H85UYL2R4KX,5.0
185335,B0002BSFQI,A20OAPE0RCEJ9P,5.0
185398,B0002BSFQI,A1QFQ9SQZVGUK4,1.0
185406,B0002BSFQI,A214LTRGNNH291,1.0
185412,B0002BSFQI,A38UBVJEV1LLS7,4.0
185431,B0002BSFQI,A3GA09FYFKL4EY,5.0
185519,B0002BSFQI,A35JR4D6FLXYRQ,5.0
185529,B0002BSFQI,AADJXNY9HSKJF,3.0
185558,B0002BSFQI,A1DIFL0333QPEB,1.0
185598,B0002BSFQI,A293GSESZUQWX4,5.0
185610,B0002BSFQI,ATSWIYN2BJDVP,4.0
185642,B0002BSFQI,AV3PA7P5P3G4Q,4.0
185694,B0002BSFQI,A2NJO6YE954DBH,5.0
185712,B0002BSFQI,A1DTCJV6KOMJOA,5.0
185937,B0002BSFQI,ADS5APY1NKTL4,5.0
185969,B0002BSFQI,AE31M52VLKOG6,5.0
185978,B000063DQD,A2Z125PVH4WZE7,5.0
